,Time,User,Tweet,Location,Retweets
132,2023-02-17 16:03:05+00:00,yportbill,"If climate change is so dangerous, why don't environmentalists try this solution? https://t.co/tGD3sgNGk1",cape-cod and sarasota fl.,0
133,2023-02-17 15:59:24+00:00,BulldogMama1,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",Canada,4
134,2023-02-17 15:58:01+00:00,kafka_douglas,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",,4
135,2023-02-17 15:57:45+00:00,_jude,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Mankato, MN",96
136,2023-02-17 15:56:19+00:00,RobertMadeley01,"RT @WelshRarebitt: STRUGGLING: 🤣🤣
BBC asked Bill Gates directly why his climate activism should be taken seriously, as he continues to fly…",,11
137,2023-02-17 15:55:24+00:00,ScottPa19802286,"If climate change is so dangerous, why don't environmentalists try this solution?
Simple:  because it's NOT so dangerous!  In fact, it's not even a thing; it's a HOAX!!

https://t.co/YmOU8rhEW3",Flyover country,0
138,2023-02-17 15:53:18+00:00,JenMill00717517,"RT @WelshRarebitt: STRUGGLING: 🤣🤣
BBC asked Bill Gates directly why his climate activism should be taken seriously, as he continues to fly…",The moon,11
139,2023-02-17 15:44:34+00:00,JayneMarie007,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…", 〓〓 🇬🇧 UK ,36
140,2023-02-17 15:44:26+00:00,appsilon,"🔎#IOPAS and our #AI Team joined forces and used #machinelearning to evaluate the fitness of Arctic plankton, which is crucial in supporting marine food webs and regulating #climate.

Our solution cuts the time for analysis of images drastically. 

More👉https://t.co/h9cCd8jM4Y https://t.co/YX7dNFhG9a",Warsaw,1
141,2023-02-17 15:44:02+00:00,Sustainable_AZ,"Congress: Support regenerative agriculture-a key solution for our climate, health, and water crises! https://t.co/k5BMFBlcxv","Tucson, AZ",0
142,2023-02-17 15:43:00+00:00,IPSNewsUNBureau,"🌍#ClimateCrisis is a child crisis &amp; #climate resilient #children, #teachers &amp; #schools must become top international agenda.

From #climatechange to #childmarriage, #education is seen as the solution.

➡️https://t.co/WIKFLfAq8F

#HLFC2023 | #HLFC | #222MillionDreams https://t.co/HdHUFjpxMq","New York, NY",0
143,2023-02-17 15:42:50+00:00,edgoodall,"Looking forward to @TheEconomist's #WorldOceanSummit in 10 days! 

I'm there for @whalesorg and keen to connect with anyone interested in our world leading work on #whales and how they are an emerging nature-based solution to the #climate and #biodiversity crises!

DM for details https://t.co/p7I2OP1y3S","NE Atlantic Archipelago, Earth",4
144,2023-02-17 15:38:15+00:00,rozoveanu,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",Canada,4
145,2023-02-17 15:37:57+00:00,CaplanComms,Unlocking #dairy #cows' potential to combat @climatechange means that innovation is a solution in and of itself. https://t.co/krUF4oGGDE via @GreenBiz #agraculture #farming,"Washington, DC Metro",0
146,2023-02-17 15:36:08+00:00,AngieLovesItaly,RT @PinkSlip4Pinky: I propose a new law:  Before a store can import something from China they should need to prove they could not purchase…,Planet earth,1
147,2023-02-17 15:31:08+00:00,HBreen2,"A Forestry Climate Change Solution?  Don't be fooled, this is really about speeding up monoculture tree farm harvest rotations for higher profit. https://t.co/3OEOwdNXCr","Victoria, British Columbia",0
148,2023-02-17 15:28:06+00:00,Goandms,"The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global warming—or “climate change” as it is now called to account for every natural weather event and its opposite.
* See PPC Platform for Facts and Solution","Niagara Falls, Ontario",4
149,2023-02-17 15:27:51+00:00,STBerryman,Anchovies and Sardines Are a Climate Solution in a Can https://t.co/zs46Cnnayd via @Pocket,"DFW, TX",0
150,2023-02-17 15:27:26+00:00,gezgintrk,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…",Turkey / İstanbul,15
151,2023-02-17 15:23:51+00:00,Broadsides,"RT @regenerationVT: In other words, if capitalism is the problem, more capitalism can't be the solution. Kinda like hosing down a flood...…","Walden, Vermont",1
152,2023-02-17 15:23:30+00:00,tsuzuku_ryudo,"RT @ClimateDepot: Solution to food price inflation has arrived! 

WSJ: ‘To Save Money, Maybe You Should Skip Breakfast’ | Climate Depot 
ht…",Panthera  ,7
153,2023-02-17 15:23:29+00:00,Al9raidy_Aysha,RT @GovAccelerators: More than 150 participants were introduced to Government Accelerators' methodology to identify challenges and design m…,UAE,1
154,2023-02-17 15:22:15+00:00,regenerationVT,"In other words, if capitalism is the problem, more capitalism can't be the solution. Kinda like hosing down a flood... #vtpoli #consumption #climate  https://t.co/RPn07MwYrs","Vermont, USA",1
155,2023-02-17 15:22:05+00:00,lhowex14,"@leachfortexas @GovAbbott Thinking about TX next generation, it would be great if more elected Rs relayed these facts to citizens 
1-climate change is real
2-it’s a serious threat
3-we must act now
4-there is no single solution
5-we can be hopeful that together we can lead the world to net zero by 2050","Plano, TX",0
156,2023-02-17 15:19:02+00:00,climate_fact,"RT @johnnyBgoldB: @SenMarkey Hey Ed, why is communism the only solution to the ""climate crisis""? 

#ClimateScam",,1
157,2023-02-17 15:18:46+00:00,johnnyBgoldB,"@SenMarkey Hey Ed, why is communism the only solution to the ""climate crisis""? 

#ClimateScam",,1
158,2023-02-17 15:18:00+00:00,ksjsnsnsnsn288,"RT @IOHK_Charles: Dr. Krieger has moved into the ESG space 
https://t.co/iOMic8ZzOd https://t.co/ntor9uqIeg",,7
159,2023-02-17 15:16:52+00:00,lejanomd,No wonder the WEF solution to Global Warming and Climate Change is Population Reduction https://t.co/dwT7KX2Zqs,Metro Manila,0
160,2023-02-17 15:11:31+00:00,CEDavis35,"If climate change is so dangerous, why don't environmentalists try this solution? - American Thinker https://t.co/BcJk7c1mjS","Hoopeston, IL",0
161,2023-02-17 15:09:26+00:00,DButterfly9,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Arkansas, USA",96
162,2023-02-17 15:06:02+00:00,XRPready,"RT @IOHK_Charles: Dr. Krieger has moved into the ESG space 
https://t.co/iOMic8ZzOd https://t.co/ntor9uqIeg",,7
163,2023-02-17 15:05:07+00:00,aldogrech,"Say goodbye to short-lived energy storage! xBlade's patented liquid thermal management solution uses 3 stages to maintain optimal temperature for longer lifetime. #thermalsolutions #longlife
 
Invest now https://t.co/ZUiW97OKez @RaiseGreenInc Retweet, reply, like for #freebie https://t.co/VAw7i7isvN",global,0
164,2023-02-17 15:04:16+00:00,VitusNikos,"RT @MihaStiff: @_GlobalCrisis_ @LizaKhromova @USGSVolcanoes In the near future, humanity needs to find a solution to this problem. By joini…",Сантьяго,1
165,2023-02-17 15:03:19+00:00,NoahsArkCrew,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",LONDON,36
166,2023-02-17 15:02:32+00:00,emmaj52j,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
167,2023-02-17 15:02:32+00:00,zigs2zag,"#regenerativeagriculture The true solution for our climate, our world, our health.",,0
168,2023-02-17 15:01:17+00:00,JaneAkerman,"RT @IUCNpeat: The #PeatlandPavilion at @COP26 highlighted the importance of global #peatlands for the climate, people, and the planet as a…","Plymouth, UK",14
169,2023-02-17 14:59:01+00:00,thebtcmag,"RT @thebtcmag: In “All Your Models Are Broken: The Great Reconciliation”, @HaraldRauter outlines #Bitcoin and climate advocacy as two sides…",Nashville,21
170,2023-02-17 14:58:13+00:00,cardano_journal,"RT @IOHK_Charles: Dr. Krieger has moved into the ESG space 
https://t.co/iOMic8ZzOd https://t.co/ntor9uqIeg",,7
171,2023-02-17 14:57:44+00:00,_Who_Am_I_666_,"RT @IOHK_Charles: Dr. Krieger has moved into the ESG space 
https://t.co/iOMic8ZzOd https://t.co/ntor9uqIeg",神奈 横浜市 港北区,7
172,2023-02-17 14:57:18+00:00,pabloandres35,"RT @OpenForest_: As we explore the role of #climatetech in mitigating climate change, lets take a look at how our onboarding platform @NEAR…",,165
173,2023-02-17 14:56:40+00:00,fvr07,"RT @IOHK_Charles: Dr. Krieger has moved into the ESG space 
https://t.co/iOMic8ZzOd https://t.co/ntor9uqIeg","Houston, TX",7
174,2023-02-17 14:55:16+00:00,IOHK_Charles,"Dr. Krieger has moved into the ESG space 
https://t.co/iOMic8ZzOd https://t.co/ntor9uqIeg","Boulder, Colorado",7
175,2023-02-17 14:53:06+00:00,Leszek_Karlik,"@ajjohnson100 There's no single ""the solution"" to the climate breakdown, it's way too late for that, but we need nuclear as part of a solutions portfolio, for mitigation and adaptation both.

Though even if we went full nuclear in the 1970s, climate would be breaking down, but somewhat slower.","Warsaw, Poland",0
176,2023-02-17 14:52:36+00:00,Humilis3,"RT @ClimateDepot: Solution to food price inflation has arrived! 

WSJ: ‘To Save Money, Maybe You Should Skip Breakfast’ | Climate Depot 
ht…",,7
177,2023-02-17 14:51:36+00:00,RiseUpMovDRC,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW",République Démocratique Du Con,12
178,2023-02-17 14:50:00+00:00,Cleanthinking,"RT @mzjacobson: Given the magnitude+urgency of probs, best solution is one that can be implemented quickly at low cost while tackling all 3…",Leipzig,11
179,2023-02-17 14:47:13+00:00,mzjacobson,"RT @mzjacobson: Given the magnitude+urgency of probs, best solution is one that can be implemented quickly at low cost while tackling all 3…",Stanford University,11
180,2023-02-17 14:46:30+00:00,WBG_Cities,"Can nature-based solutions be an answer to the #climate crisis? 

Read more to learn how @Worldbank is helping #Colombo use its wetlands as a key solution for the flood-prone city’s future: https://t.co/2R6tl3dA7Y https://t.co/Q48zqlcqwF","Washington, D.C. & Global",0
181,2023-02-17 14:46:14+00:00,AuraManglares,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…","Ciudad del Carmen, Campeche",32
182,2023-02-17 14:39:25+00:00,n_thanki,"RT @n_thanki: 🔥 As more people realise that the climate crisis is  worse than predicted, some will turn to tech to save us. ""Carbon Dioxide…",,26
183,2023-02-17 14:38:47+00:00,FatninjasRule27,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
184,2023-02-17 14:36:45+00:00,leon_mugisho,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW","DR Congo, Bukavu",12
185,2023-02-17 14:34:20+00:00,DJSmith8706,"@jordanbpeterson How do people look at you without thinking you're a dementia patient experiencing acute paranoid delusions? No one cares about having power over you.

Some people just want a solution to climate change because they care about the world they're leaving for their children.","Baltimore, MD",0
186,2023-02-17 14:34:18+00:00,cavillamarinp,"RT @zerohedge: Watch: Bill Gates Says It's OK For Him To Use Private Jets Because He's ""The Solution"" To Climate Change https://t.co/k5s97Q…",,414
187,2023-02-17 14:32:00+00:00,TomRaftery,"The ocean as a nation? It's a bold idea, but could it be the solution we need for a sustainable future? Listen to the latest #ClimateConfident episode to find out 🌊 
Link =&gt; https://t.co/3ZHYgVizCw
#OceanNation #Sustainability #climate https://t.co/TzrsbbzIot","Sevilla, Spain",1
188,2023-02-17 14:31:07+00:00,DECT_ULE,"ULE is the simplest/cheapest solution for the implementation of Home Automation, Security &amp; Climate Control scenarios in #smartbuildings . ULE addresses Ultra-Low-Energy application requirements by introducing optimized communications https://t.co/QZKt2WloLk #IoT #SmartHome https://t.co/ZJ8SczQpBU","Bern, Switzerland",0
189,2023-02-17 14:29:38+00:00,jamerthebass,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
190,2023-02-17 14:28:50+00:00,imrie_sara,"@FoxGGreen climate change is currently killing humans.
the “radical” solution you’re afraid of is producing slightly less and distributing resources better, so that everyone can have enough.",,0
191,2023-02-17 14:28:03+00:00,climate_fact,RT @keene0828: @CraigDoug01 Perfect solution to the #ClimateScam,,1
192,2023-02-17 14:23:37+00:00,_brianaryan,"Congress: Support regenerative agriculture-a key solution for our climate, health, and water crises! Sign the petition for a safer, healthier future. @SenateDems @WhiteHouse @HouseDemocrats @GOP  #regenerativeagriculture  https://t.co/90Uyo2mmUP","Seattle, WA",0
